ts,source,fetch_ok,total_items,total_weight,israel_items,israel_weight,attention_share,mean_sentiment,w_n2,w_n1,w_0,w_p1,w_p2,w_u
2026-09-08T01:45:30Z,corriere,1,243,55,0,0,0.0,,,,,,,
2026-09-08T01:45:30Z,cbc,1,30,55,1,1,0.01818,-1.0,,,,,,
2026-09-08T01:45:30Z,abcau,1,82,55,1,1,0.01818,0.0,,,,,,
2026-09-08T02:45:24Z,nyt,1,33,55,0,0,0.0,,,,,,,
2026-09-08T02:45:24Z,usatoday,1,27,55,0,0,0.0,,,,,,,
2026-09-08T02:45:24Z,nypost,1,160,55,1,1,0.01818,2.0,,,,,,
2026-09-08T02:45:24Z,cnn,1,43,55,0,0,0.0,,,,,,,
2026-09-08T02:45:24Z,foxnews,1,118,55,1,1,0.01818,-1.0,,,,,,
2026-09-08T02:45:24Z,nbcnews,1,47,55,0,0,0.0,,,,,,,
2026-09-08T02:45:24Z,newsweek,1,77,55,0,0,0.0,,,,,,,
2026-09-08T02:45:24Z,bbc,1,32,55,2,6,0.10909,-1.0,,,,,,
2026-09-08T02:45:24Z,guardian,1,29,55,0,0,0.0,,,,,,,
2026-09-08T02:45:24Z,thetimes,1,98,55,1,10,0.18182,-1.0,,,,,,
2026-09-08T02:45:24Z,dailymail,1,376,55,2,10,0.18182,-0.5,,,,,,
2026-09-08T02:45:24Z,dw,1,39,55,2,4,0.07273,-0.75,,,,,,
2026-09-08T02:45:24Z,ap,0,0,0,0,0,,,,,,,,
2026-09-08T02:45:24Z,lemonde,1,35,55,0,0,0.0,,,,,,,
2026-09-08T02:45:24Z,lefigaro,1,194,55,0,0,0.0,,,,,,,
2026-09-08T02:45:24Z,spiegel,1,167,55,1,1,0.01818,1.0,,,,,,
2026-09-08T02:45:24Z,bild,1,167,55,0,0,0.0,,,,,,,
2026-09-08T02:45:24Z,elpais,0,0,0,0,0,,,,,,,,
2026-09-08T02:45:24Z,corriere,1,243,55,0,0,0.0,,,,,,,
2026-09-08T02:45:24Z,cbc,1,30,55,2,2,0.03636,-1.0,,,,,,
2026-09-08T02:45:24Z,abcau,1,77,55,1,1,0.01818,0.0,,,,,,
2026-09-08T03:45:23Z,nyt,1,33,55,0,0,0.0,,,,,,,
2026-09-08T03:45:23Z,usatoday,1,27,55,0,0,0.0,,,,,,,
2026-09-08T03:45:23Z,nypost,1,159,55,1,1,0.01818,2.0,,,,,,
2026-09-08T03:45:23Z,cnn,1,44,55,0,0,0.0,,,,,,,
2026-09-08T03:45:23Z,foxnews,1,117,55,0,0,0.0,,,,,,,
2026-09-08T03:45:23Z,nbcnews,1,47,55,0,0,0.0,,,,,,,
2026-09-08T03:45:23Z,newsweek,1,77,55,1,3,0.05455,0.0,,,,,,
2026-09-08T03:45:23Z,bbc,1,31,55,2,8,0.14545,-1.0,,,,,,
2026-09-08T03:45:23Z,guardian,1,28,55,0,0,0.0,,,,,,,
2026-09-08T03:45:23Z,thetimes,1,98,55,1,10,0.18182,-1.0,,,,,,
2026-09-08T03:45:23Z,dailymail,1,376,55,2,10,0.18182,-0.5,,,,,,
2026-09-08T03:45:23Z,dw,1,39,55,2,4,0.07273,-0.75,,,,,,
2026-09-08T03:45:23Z,ap,0,0,0,0,0,,,,,,,,
2026-09-08T03:45:23Z,lemonde,1,35,55,0,0,0.0,,,,,,,
2026-09-08T03:45:23Z,lefigaro,1,194,55,0,0,0.0,,,,,,,
2026-09-08T03:45:23Z,spiegel,1,170,55,1,1,0.01818,1.0,,,,,,
2026-09-08T03:45:23Z,bild,1,168,55,0,0,0.0,,,,,,,
2026-09-08T03:45:23Z,elpais,0,0,0,0,0,,,,,,,,
2026-09-08T03:45:23Z,corriere,1,243,55,0,0,0.0,,,,,,,
2026-09-08T03:45:23Z,cbc,1,30,55,2,2,0.03636,-1.0,,,,,,
2026-09-08T03:45:23Z,abcau,1,76,55,0,0,0.0,,,,,,,
2026-09-08T04:27:54Z,nyt,1,30,55,0,0,0.0,,,,,,,
2026-09-08T04:27:54Z,usatoday,1,27,55,0,0,0.0,,,,,,,
2026-09-08T04:27:54Z,nypost,1,163,55,1,1,0.01818,2.0,,,,,,
2026-09-08T04:27:54Z,cnn,1,44,55,0,0,0.0,,,,,,,
2026-09-08T04:27:54Z,foxnews,1,117,55,0,0,0.0,,,,,,,
2026-09-08T04:27:54Z,nbcnews,1,47,55,0,0,0.0,,,,,,,
2026-09-08T04:27:54Z,newsweek,1,77,55,1,3,0.05455,0.0,,,,,,
2026-09-08T04:27:54Z,bbc,1,30,55,2,8,0.14545,-1.0,,,,,,
2026-09-08T04:27:54Z,guardian,1,28,55,0,0,0.0,,,,,,,
2026-09-08T04:27:54Z,thetimes,1,98,55,1,10,0.18182,-1.0,,,,,,
2026-09-08T04:27:54Z,dailymail,1,376,55,2,10,0.18182,-0.5,,,,,,
2026-09-08T04:27:54Z,dw,1,39,55,2,4,0.07273,-0.75,,,,,,
2026-09-08T04:27:54Z,ap,0,0,0,0,0,,,,,,,,
2026-09-08T04:27:54Z,lemonde,1,34,55,0,0,0.0,,,,,,,
2026-09-08T04:27:54Z,lefigaro,1,198,55,0,0,0.0,,,,,,,
2026-09-08T04:27:54Z,spiegel,1,172,55,0,0,0.0,,,,,,,
2026-09-08T04:27:54Z,bild,1,169,55,0,0,0.0,,,,,,,
2026-09-08T04:27:54Z,elpais,0,0,0,0,0,,,,,,,,
2026-09-08T04:27:54Z,corriere,1,244,55,0,0,0.0,,,,,,,
2026-09-08T04:27:54Z,cbc,1,29,55,2,2,0.03636,-1.0,,,,,,
2026-09-08T04:27:54Z,abcau,1,70,55,0,0,0.0,,,,,,,
2026-09-08T04:45:25Z,nyt,1,30,55,0,0,0.0,,,,,,,
2026-09-08T04:45:25Z,usatoday,1,27,55,0,0,0.0,,,,,,,
2026-09-08T04:45:25Z,nypost,1,129,55,0,0,0.0,,,,,,,
2026-09-08T04:45:25Z,cnn,1,44,55,0,0,0.0,,,,,,,
2026-09-08T04:45:25Z,foxnews,1,117,55,0,0,0.0,,,,,,,
2026-09-08T04:45:25Z,nbcnews,1,47,55,0,0,0.0,,,,,,,
2026-09-08T04:45:25Z,newsweek,1,77,55,1,3,0.05455,0.0,,,,,,
2026-09-08T04:45:25Z,bbc,1,29,55,2,8,0.14545,-1.0,,,,,,
2026-09-08T04:45:25Z,guardian,1,28,55,0,0,0.0,,,,,,,
2026-09-08T04:45:25Z,thetimes,1,98,55,1,10,0.18182,-1.0,,,,,,
2026-09-08T04:45:25Z,dailymail,1,376,55,2,10,0.18182,-0.5,,,,,,
2026-09-08T04:45:25Z,dw,1,39,55,2,4,0.07273,-0.75,,,,,,
2026-09-08T04:45:25Z,ap,0,0,0,0,0,,,,,,,,
2026-09-08T04:45:25Z,lemonde,1,34,55,0,0,0.0,,,,,,,
2026-09-08T04:45:25Z,lefigaro,1,179,55,0,0,0.0,,,,,,,
2026-09-08T04:45:25Z,spiegel,1,172,55,0,0,0.0,,,,,,,
2026-09-08T04:45:25Z,bild,1,169,55,0,0,0.0,,,,,,,
2026-09-08T04:45:25Z,elpais,0,0,0,0,0,,,,,,,,
2026-09-08T04:45:25Z,corriere,1,244,55,0,0,0.0,,,,,,,
2026-09-08T04:45:25Z,cbc,1,29,55,2,2,0.03636,-1.0,,,,,,
2026-09-08T04:45:25Z,abcau,1,70,55,0,0,0.0,,,,,,,
2026-09-08T05:10:24Z,nyt,1,30,55,0,0,0.0,,,,,,,
2026-09-08T05:10:24Z,usatoday,1,27,55,0,0,0.0,,,,,,,
2026-09-08T05:10:24Z,nypost,1,163,55,0,0,0.0,,,,,,,
2026-09-08T05:10:24Z,cnn,1,44,55,0,0,0.0,,,,,,,
2026-09-08T05:10:24Z,foxnews,1,117,55,0,0,0.0,,,,,,,
2026-09-08T05:10:24Z,nbcnews,1,48,55,0,0,0.0,,,,,,,
2026-09-08T05:10:24Z,newsweek,1,77,55,1,3,0.05455,0.0,,,,,,
2026-09-08T05:10:24Z,bbc,1,29,55,1,5,0.09091,-1.0,,,,,,
2026-09-08T05:10:24Z,guardian,1,28,55,0,0,0.0,,,,,,,
2026-09-08T05:10:24Z,thetimes,1,98,55,1,10,0.18182,-1.0,,,,,,
2026-09-08T05:10:24Z,dailymail,1,376,55,2,10,0.18182,-0.5,,,,,,
2026-09-08T05:10:24Z,dw,1,39,55,2,4,0.07273,-0.75,,,,,,
2026-09-08T05:10:24Z,ap,0,0,0,0,0,,,,,,,,
2026-09-08T05:10:24Z,lemonde,1,34,55,0,0,0.0,,,,,,,
2026-09-08T05:10:24Z,lefigaro,1,185,55,0,0,0.0,,,,,,,
2026-09-08T05:10:24Z,spiegel,1,172,55,0,0,0.0,,,,,,,
2026-09-08T05:10:24Z,bild,1,169,55,0,0,0.0,,,,,,,
2026-09-08T05:10:24Z,elpais,0,0,0,0,0,,,,,,,,
2026-09-08T05:10:24Z,corriere,1,241,55,0,0,0.0,,,,,,,
2026-09-08T05:10:24Z,cbc,1,29,55,2,2,0.03636,-1.0,,,,,,
2026-09-08T05:10:24Z,abcau,1,68,55,0,0,0.0,,,,,,,
2026-09-08T05:45:22Z,nyt,1,30,55,0,0,0.0,,,,,,,
2026-09-08T05:45:22Z,usatoday,1,27,55,0,0,0.0,,,,,,,
2026-09-08T05:45:22Z,nypost,1,163,55,0,0,0.0,,,,,,,
2026-09-08T05:45:22Z,cnn,1,45,55,0,0,0.0,,,,,,,
2026-09-08T05:45:22Z,foxnews,1,117,55,0,0,0.0,,,,,,,
2026-09-08T05:45:22Z,nbcnews,1,48,55,0,0,0.0,,,,,,,
2026-09-08T05:45:22Z,newsweek,1,77,55,1,3,0.05455,0.0,,,,,,
2026-09-08T05:45:22Z,bbc,1,31,55,2,6,0.10909,-1.0,,,,,,
2026-09-08T05:45:22Z,guardian,1,25,55,0,0,0.0,,,,,,,
2026-09-08T05:45:22Z,thetimes,1,98,55,1,10,0.18182,-1.0,,,,,,
2026-09-08T05:45:22Z,dailymail,1,376,55,2,10,0.18182,-0.5,,,,,,
2026-09-08T05:45:22Z,dw,1,39,55,2,4,0.07273,-0.75,,,,,,
2026-09-08T05:45:22Z,ap,0,0,0,0,0,,,,,,,,
2026-09-08T05:45:22Z,lemonde,1,34,55,0,0,0.0,,,,,,,
2026-09-08T05:45:22Z,lefigaro,1,188,55,0,0,0.0,,,,,,,
2026-09-08T05:45:22Z,spiegel,1,173,55,0,0,0.0,,,,,,,
2026-09-08T05:45:22Z,bild,1,166,55,0,0,0.0,,,,,,,
2026-09-08T05:45:22Z,elpais,0,0,0,0,0,,,,,,,,
2026-09-08T05:45:22Z,corriere,1,237,55,0,0,0.0,,,,,,,
2026-09-08T05:45:22Z,cbc,1,29,55,2,2,0.03636,-1.0,,,,,,
2026-09-08T05:45:22Z,abcau,1,70,55,0,0,0.0,,,,,,,
2026-09-08T06:45:27Z,nyt,1,30,55,0,0,0.0,,,,,,,
2026-09-08T06:45:27Z,usatoday,1,27,55,0,0,0.0,,,,,,,
2026-09-08T06:45:27Z,nypost,1,163,55,0,0,0.0,,,,,,,
2026-09-08T06:45:27Z,cnn,1,44,55,0,0,0.0,,,,,,,
2026-09-08T06:45:27Z,foxnews,1,117,55,0,0,0.0,,,,,,,
2026-09-08T06:45:27Z,nbcnews,1,48,55,0,0,0.0,,,,,,,
2026-09-08T06:45:27Z,newsweek,1,77,55,1,3,0.05455,0.0,,,,,,
2026-09-08T06:45:27Z,bbc,1,30,55,2,8,0.14545,-1.0,,,,,,
2026-09-08T06:45:27Z,guardian,1,30,55,0,0,0.0,,,,,,,
2026-09-08T06:45:27Z,thetimes,1,100,55,1,10,0.18182,-1.0,,,,,,
2026-09-08T06:45:27Z,dailymail,1,390,55,2,10,0.18182,-0.5,,,,,,
2026-09-08T06:45:27Z,dw,1,40,55,2,4,0.07273,-0.75,,,,,,
2026-09-08T06:45:27Z,ap,0,0,0,0,0,,,,,,,,
2026-09-08T06:45:27Z,lemonde,1,34,55,0,0,0.0,,,,,,,
2026-09-08T06:45:27Z,lefigaro,1,185,55,0,0,0.0,,,,,,,
2026-09-08T06:45:27Z,spiegel,1,173,55,0,0,0.0,,,,,,,
2026-09-08T06:45:27Z,bild,1,167,55,0,0,0.0,,,,,,,
2026-09-08T06:45:27Z,elpais,0,0,0,0,0,,,,,,,,
2026-09-08T06:45:27Z,corriere,1,241,55,0,0,0.0,,,,,,,
2026-09-08T06:45:27Z,cbc,1,29,55,2,2,0.03636,-1.0,,,,,,
2026-09-08T06:45:27Z,abcau,1,74,55,0,0,0.0,,,,,,,
2026-09-08T07:45:23Z,nyt,1,33,55,0,0,0.0,,,,,,,
2026-09-08T07:45:23Z,usatoday,1,27,55,0,0,0.0,,,,,,,
2026-09-08T07:45:23Z,nypost,1,164,55,0,0,0.0,,,,,,,
2026-09-08T07:45:23Z,cnn,1,44,55,0,0,0.0,,,,,,,
2026-09-08T07:45:23Z,foxnews,1,117,55,0,0,0.0,,,,,,,
2026-09-08T07:45:23Z,nbcnews,1,48,55,1,1,0.01818,-1.0,,,,,,
2026-09-08T07:45:23Z,newsweek,1,77,55,1,3,0.05455,0.0,,,,,,
2026-09-08T07:45:23Z,bbc,1,31,55,2,8,0.14545,-1.0,,,,,,
2026-09-08T07:45:23Z,guardian,1,32,55,0,0,0.0,,,,,,,
2026-09-08T07:45:23Z,thetimes,1,100,55,1,10,0.18182,-1.0,,,,,,
2026-09-08T07:45:23Z,dailymail,1,321,55,1,3,0.05455,-1.0,,,,,,
2026-09-08T07:45:23Z,dw,1,40,55,1,1,0.01818,0.0,,,,,,
2026-09-08T07:45:23Z,ap,0,0,0,0,0,,,,,,,,
2026-09-08T07:45:23Z,lemonde,1,36,55,0,0,0.0,,,,,,,
2026-09-08T07:45:23Z,lefigaro,1,184,55,0,0,0.0,,,,,,,
2026-09-08T07:45:23Z,spiegel,1,170,55,0,0,0.0,,,,,,,
2026-09-08T07:45:23Z,bild,1,168,55,0,0,0.0,,,,,,,
2026-09-08T07:45:23Z,elpais,0,0,0,0,0,,,,,,,,
2026-09-08T07:45:23Z,corriere,1,237,55,0,0,0.0,,,,,,,
2026-09-08T07:45:23Z,cbc,1,29,55,2,2,0.03636,-1.0,,,,,,
2026-09-08T07:45:23Z,abcau,1,75,55,0,0,0.0,,,,,,,
2026-09-08T08:45:25Z,nyt,1,35,55,1,1,0.01818,-1.0,,,,,,
2026-09-08T08:45:25Z,usatoday,1,26,55,0,0,0.0,,,,,,,
2026-09-08T08:45:25Z,nypost,1,163,55,0,0,0.0,,,,,,,
2026-09-08T08:45:25Z,cnn,1,44,55,0,0,0.0,,,,,,,
2026-09-08T08:45:25Z,foxnews,1,118,55,0,0,0.0,,,,,,,
2026-09-08T08:45:25Z,nbcnews,1,51,55,1,1,0.01818,-1.0,,,,,,
2026-09-08T08:45:25Z,newsweek,1,77,55,0,0,0.0,,,,,,,
2026-09-08T08:45:25Z,bbc,1,35,55,2,8,0.14545,-1.0,,,,,,
2026-09-08T08:45:25Z,guardian,1,37,55,1,5,0.09091,0.0,,,,,,
2026-09-08T08:45:25Z,thetimes,1,101,55,1,10,0.18182,1.0,,,,,,
2026-09-08T08:45:25Z,dailymail,1,302,55,1,3,0.05455,1.0,,,,,,
2026-09-08T08:45:25Z,dw,1,40,55,1,1,0.01818,0.0,,,,,,
2026-09-08T08:45:25Z,ap,0,0,0,0,0,,,,,,,,
2026-09-08T08:45:25Z,lemonde,1,37,55,0,0,0.0,,,,,,,
2026-09-08T08:45:25Z,lefigaro,1,188,55,0,0,0.0,,,,,,,
2026-09-08T08:45:25Z,spiegel,1,170,55,0,0,0.0,,,,,,,
2026-09-08T08:45:25Z,bild,1,171,55,0,0,0.0,,,,,,,
2026-09-08T08:45:25Z,elpais,0,0,0,0,0,,,,,,,,
2026-09-08T08:45:25Z,corriere,1,243,55,0,0,0.0,,,,,,,
2026-09-08T08:45:25Z,cbc,1,29,55,2,2,0.03636,-1.0,,,,,,
2026-09-08T08:45:25Z,abcau,1,75,55,0,0,0.0,,,,,,,
2026-09-08T09:36:04Z,nyt,1,35,55,1,1,0.01818,-1.0,,,,,,
2026-09-08T09:36:04Z,usatoday,1,25,55,0,0,0.0,,,,,,,
2026-09-08T09:36:04Z,nypost,1,161,55,0,0,0.0,,,,,,,
2026-09-08T09:36:04Z,cnn,1,44,55,0,0,0.0,,,,,,,
2026-09-08T09:36:04Z,foxnews,1,121,55,0,0,0.0,,,,,,,
2026-09-08T09:36:04Z,nbcnews,1,54,55,0,0,0.0,,,,,,,
2026-09-08T09:36:04Z,newsweek,1,78,55,0,0,0.0,,,,,,,
2026-09-08T09:36:04Z,bbc,1,35,55,2,8,0.14545,-1.0,,,,,,
2026-09-08T09:36:04Z,guardian,1,37,55,1,5,0.09091,0.0,,,,,,
2026-09-08T09:36:04Z,thetimes,1,101,55,1,10,0.18182,1.0,,,,,,
2026-09-08T09:36:04Z,dailymail,1,318,55,2,10,0.18182,0.5,,,,,,
2026-09-08T09:36:04Z,dw,1,41,55,1,1,0.01818,0.0,,,,,,
2026-09-08T09:36:04Z,ap,0,0,0,0,0,,,,,,,,
2026-09-08T09:36:04Z,lemonde,1,37,55,0,0,0.0,,,,,,,
2026-09-08T09:36:04Z,lefigaro,1,191,55,0,0,0.0,,,,,,,
2026-09-08T09:36:04Z,spiegel,1,168,55,0,0,0.0,,,,,,,
2026-09-08T09:36:04Z,bild,1,171,55,0,0,0.0,,,,,,,
2026-09-08T09:36:04Z,elpais,0,0,0,0,0,,,,,,,,
2026-09-08T09:36:04Z,corriere,1,237,55,0,0,0.0,,,,,,,
2026-09-08T09:36:04Z,cbc,1,29,55,2,2,0.03636,-1.0,,,,,,
2026-09-08T09:36:04Z,abcau,1,77,55,0,0,0.0,,,,,,,
2026-09-08T09:45:22Z,nyt,1,35,55,1,1,0.01818,-1.0,,,,,,
2026-09-08T09:45:22Z,usatoday,1,25,55,0,0,0.0,,,,,,,
2026-09-08T09:45:22Z,nypost,1,161,55,0,0,0.0,,,,,,,
2026-09-08T09:45:22Z,cnn,1,47,55,0,0,0.0,,,,,,,
2026-09-08T09:45:22Z,foxnews,1,119,55,0,0,0.0,,,,,,,
2026-09-08T09:45:22Z,nbcnews,1,53,55,0,0,0.0,,,,,,,
2026-09-08T09:45:22Z,newsweek,1,78,55,0,0,0.0,,,,,,,
2026-09-08T09:45:22Z,bbc,1,34,55,2,8,0.14545,-1.0,,,,,,
2026-09-08T09:45:22Z,guardian,1,39,55,1,5,0.09091,0.0,,,,,,
2026-09-08T09:45:22Z,thetimes,1,101,55,1,10,0.18182,1.0,,,,,,
2026-09-08T09:45:22Z,dailymail,1,319,55,2,10,0.18182,0.5,,,,,,
2026-09-08T09:45:22Z,dw,1,43,55,2,4,0.07273,-0.75,,,,,,
2026-09-08T09:45:22Z,ap,0,0,0,0,0,,,,,,,,
2026-09-08T09:45:22Z,lemonde,1,37,55,0,0,0.0,,,,,,,
2026-09-08T09:45:22Z,lefigaro,1,192,55,0,0,0.0,,,,,,,
2026-09-08T09:45:22Z,spiegel,1,168,55,0,0,0.0,,,,,,,
2026-09-08T09:45:22Z,bild,1,172,55,0,0,0.0,,,,,,,
2026-09-08T09:45:22Z,elpais,0,0,0,0,0,,,,,,,,
2026-09-08T09:45:22Z,corriere,1,240,55,0,0,0.0,,,,,,,
2026-09-08T09:45:22Z,cbc,1,29,55,2,2,0.03636,-1.0,,,,,,
2026-09-08T09:45:22Z,abcau,1,73,55,0,0,0.0,,,,,,,
2026-09-08T10:03:47Z,nyt,1,32,55,2,2,0.03636,-0.5,,,,,,
2026-09-08T10:03:47Z,usatoday,1,25,55,0,0,0.0,,,,,,,
2026-09-08T10:03:47Z,nypost,1,163,55,0,0,0.0,,,,,,,
2026-09-08T10:03:47Z,cnn,1,47,55,0,0,0.0,,,,,,,
2026-09-08T10:03:47Z,foxnews,1,119,55,0,0,0.0,,,,,,,
2026-09-08T10:03:47Z,nbcnews,1,54,55,0,0,0.0,,,,,,,
2026-09-08T10:03:47Z,newsweek,1,78,55,0,0,0.0,,,,,,,
2026-09-08T10:03:47Z,bbc,1,34,55,2,8,0.14545,-1.0,,,,,,
2026-09-08T10:03:47Z,guardian,1,39,55,1,5,0.09091,0.0,,,,,,
2026-09-08T10:03:47Z,thetimes,1,92,55,1,10,0.18182,1.0,,,,,,
2026-09-08T10:03:47Z,dailymail,1,323,55,2,10,0.18182,0.5,,,,,,
2026-09-08T10:03:47Z,dw,1,42,55,2,4,0.07273,-0.75,,,,,,
2026-09-08T10:03:47Z,ap,0,0,0,0,0,,,,,,,,
2026-09-08T10:03:47Z,lemonde,1,37,55,0,0,0.0,,,,,,,
2026-09-08T10:03:47Z,lefigaro,1,190,55,0,0,0.0,,,,,,,
2026-09-08T10:03:47Z,spiegel,1,169,55,1,1,0.01818,0.0,,,,,,
2026-09-08T10:03:47Z,bild,1,171,55,0,0,0.0,,,,,,,
2026-09-08T10:03:47Z,elpais,0,0,0,0,0,,,,,,,,
2026-09-08T10:03:47Z,corriere,1,240,55,0,0,0.0,,,,,,,
2026-09-08T10:03:47Z,cbc,1,29,55,2,2,0.03636,-1.0,,,,,,
2026-09-08T10:03:47Z,abcau,1,75,55,0,0,0.0,,,,,,,
2026-09-08T10:45:27Z,nyt,1,33,55,2,2,0.03636,-0.5,,,,,,
2026-09-08T10:45:27Z,usatoday,1,27,55,0,0,0.0,,,,,,,
2026-09-08T10:45:27Z,nypost,1,163,55,0,0,0.0,,,,,,,
2026-09-08T10:45:27Z,cnn,1,48,55,0,0,0.0,,,,,,,
2026-09-08T10:45:27Z,foxnews,1,119,55,0,0,0.0,,,,,,,
2026-09-08T10:45:27Z,nbcnews,1,51,55,0,0,0.0,,,,,,,
2026-09-08T10:45:27Z,newsweek,1,78,55,0,0,0.0,,,,,,,
2026-09-08T10:45:27Z,bbc,1,33,55,2,8,0.14545,-1.0,,,,,,
2026-09-08T10:45:27Z,guardian,1,38,55,1,5,0.09091,0.0,,,,,,
2026-09-08T10:45:27Z,thetimes,0,0,0,0,0,,,,,,,,
2026-09-08T10:45:27Z,dailymail,1,323,55,2,10,0.18182,0.5,,,,,,
2026-09-08T10:45:27Z,dw,1,42,55,2,4,0.07273,-0.75,,,,,,
2026-09-08T10:45:27Z,ap,0,0,0,0,0,,,,,,,,
2026-09-08T10:45:27Z,lemonde,1,37,55,0,0,0.0,,,,,,,
2026-09-08T10:45:27Z,lefigaro,1,189,55,0,0,0.0,,,,,,,
2026-09-08T10:45:27Z,spiegel,1,169,55,0,0,0.0,,,,,,,
2026-09-08T10:45:27Z,bild,1,169,55,0,0,0.0,,,,,,,
2026-09-08T10:45:27Z,elpais,0,0,0,0,0,,,,,,,,
2026-09-08T10:45:27Z,corriere,1,239,55,0,0,0.0,,,,,,,
2026-09-08T10:45:27Z,cbc,1,29,55,2,2,0.03636,-1.0,,,,,,
2026-09-08T10:45:27Z,abcau,1,74,55,0,0,0.0,,,,,,,
2026-09-08T11:45:26Z,nyt,1,35,55,2,4,0.07273,-0.75,,,,,,
2026-09-08T11:45:26Z,usatoday,1,26,55,0,0,0.0,,,,,,,
2026-09-08T11:45:26Z,nypost,1,164,55,0,0,0.0,,,,,,,
2026-09-08T11:45:26Z,cnn,1,48,55,0,0,0.0,,,,,,,
2026-09-08T11:45:26Z,foxnews,1,121,55,1,5,0.09091,1.0,,,,,,
2026-09-08T11:45:26Z,nbcnews,1,53,55,0,0,0.0,,,,,,,
2026-09-08T11:45:26Z,newsweek,1,79,55,0,0,0.0,,,,,,,
2026-09-08T11:45:26Z,bbc,1,34,55,2,8,0.14545,-1.0,,,,,,
2026-09-08T11:45:26Z,guardian,1,34,55,1,5,0.09091,0.0,,,,,,
2026-09-08T11:45:26Z,thetimes,1,92,55,1,10,0.18182,1.0,,,,,,
2026-09-08T11:45:26Z,dailymail,1,348,55,1,3,0.05455,1.0,,,,,,
2026-09-08T11:45:26Z,dw,1,42,55,1,1,0.01818,0.0,,,,,,
2026-09-08T11:45:26Z,ap,0,0,0,0,0,,,,,,,,
2026-09-08T11:45:26Z,lemonde,1,39,55,0,0,0.0,,,,,,,
2026-09-08T11:45:26Z,lefigaro,1,191,55,2,10,0.18182,0.0,,,,,,
2026-09-08T11:45:26Z,spiegel,1,171,55,0,0,0.0,,,,,,,
2026-09-08T11:45:26Z,bild,1,170,55,0,0,0.0,,,,,,,
2026-09-08T11:45:26Z,elpais,0,0,0,0,0,,,,,,,,
2026-09-08T11:45:26Z,corriere,1,239,55,0,0,0.0,,,,,,,
2026-09-08T11:45:26Z,cbc,1,29,55,0,0,0.0,,,,,,,
2026-09-08T11:45:26Z,abcau,1,75,55,0,0,0.0,,,,,,,
2026-09-08T12:45:25Z,nyt,1,37,55,2,4,0.07273,-0.75,,,,,,
2026-09-08T12:45:25Z,usatoday,1,26,55,0,0,0.0,,,,,,,
2026-09-08T12:45:25Z,nypost,1,161,55,0,0,0.0,,,,,,,
2026-09-08T12:45:25Z,cnn,1,48,55,0,0,0.0,,,,,,,
2026-09-08T12:45:25Z,foxnews,1,124,55,1,3,0.05455,1.0,,,,,,
2026-09-08T12:45:25Z,nbcnews,1,54,55,0,0,0.0,,,,,,,
2026-09-08T12:45:25Z,newsweek,1,79,55,0,0,0.0,,,,,,,
2026-09-08T12:45:25Z,bbc,1,33,55,2,6,0.10909,-1.0,,,,,,
2026-09-08T12:45:25Z,guardian,1,29,55,1,10,0.18182,-1.0,,,,,,
2026-09-08T12:45:25Z,thetimes,1,91,55,2,13,0.23636,-1.0,,,,,,
2026-09-08T12:45:25Z,dailymail,1,362,55,1,5,0.09091,0.0,,,,,,
2026-09-08T12:45:25Z,dw,1,42,55,1,1,0.01818,0.0,,,,,,
2026-09-08T12:45:25Z,ap,0,0,0,0,0,,,,,,,,
2026-09-08T12:45:25Z,lemonde,1,38,55,0,0,0.0,,,,,,,
2026-09-08T12:45:25Z,lefigaro,1,193,55,2,10,0.18182,0.0,,,,,,
2026-09-08T12:45:25Z,spiegel,1,174,55,0,0,0.0,,,,,,,
2026-09-08T12:45:25Z,bild,1,167,55,0,0,0.0,,,,,,,
2026-09-08T12:45:25Z,elpais,0,0,0,0,0,,,,,,,,
2026-09-08T12:45:25Z,corriere,1,239,55,0,0,0.0,,,,,,,
2026-09-08T12:45:25Z,cbc,1,29,55,0,0,0.0,,,,,,,
2026-09-08T12:45:25Z,abcau,1,76,55,0,0,0.0,,,,,,,
2026-09-08T13:45:29Z,nyt,1,37,55,2,4,0.07273,-0.75,,,,,,
2026-09-08T13:45:29Z,usatoday,1,27,55,0,0,0.0,,,,,,,
2026-09-08T13:45:29Z,nypost,1,157,55,0,0,0.0,,,,,,,
2026-09-08T13:45:29Z,cnn,1,48,55,0,0,0.0,,,,,,,
2026-09-08T13:45:29Z,foxnews,1,128,55,1,3,0.05455,0.0,,,,,,
2026-09-08T13:45:29Z,nbcnews,1,53,55,0,0,0.0,,,,,,,
2026-09-08T13:45:29Z,newsweek,1,79,55,0,0,0.0,,,,,,,
2026-09-08T13:45:29Z,bbc,1,33,55,2,6,0.10909,-1.0,,,,,,
2026-09-08T13:45:29Z,guardian,1,34,55,1,10,0.18182,-1.0,,,,,,
2026-09-08T13:45:29Z,thetimes,1,91,55,2,13,0.23636,-1.0,,,,,,
2026-09-08T13:45:29Z,dailymail,1,370,55,2,10,0.18182,-1.0,,,,,,
2026-09-08T13:45:29Z,dw,1,42,55,2,4,0.07273,-0.75,,,,,,
2026-09-08T13:45:29Z,ap,0,0,0,0,0,,,,,,,,
2026-09-08T13:45:29Z,lemonde,1,38,55,0,0,0.0,,,,,,,
2026-09-08T13:45:29Z,lefigaro,1,192,55,3,15,0.27273,-0.333,,,,,,
